Name,Type,GT,Dwt,Built,LOA (m),Status,Owner,Group Owner,Operator,Flag State,SOx Scrubber Status,Main Engine Fuel Type,Power Type,Total Installed Diesel Cap. (kW),TEU,Auxiliary Engine 1 (mkW),Main Engine 1 (mkW),Main Bunker Fuel Type,Ancillary Engine Fuel Type,Design Speed,Main Consumption at Design Speed (tpd),Ice Class Equivalent (Fi-Sw),Ice_class_level,Price_NB,Ice Class (Ind),Main Engine Model,Main Engine Model Series,Power Type,SFC Vessel Types,OFC Vessel Types,Main Engine Model Designer,Speed (knots),Draught (m),Beam (m),Main Engine Model Designer group,Builder Country/Region,Owner Nationality/Region,Hull No,Fleet Type,Consumption (tpd)
Eastern Dragon,Molten Sulphur Carrier,3385,5088,1995,96.9,In Service,Sansho Kaiun,Tatsumi Shokai,Sansho Kaiun,Panama,,IFO 380,Diesel 2-Stroke,,,,2405,Unspec,,,,,0,,N,6S26MC Mk3,S26,Diesel 2-Stroke,"Small Misc. Tankers 2-9,999 dwt",,MAN B. & W.,12.7,6.36,16,MAN Energy Solutions,Japan,Japan,1186,Spec. Tankers,9.2
Citlaltepetl II,Product Carrier,4721,6155,1996,118.8,Repairs,Armamex Naviera,Armamex Naviera,,Mexico,,IFO 180,Diesel 2-Stroke,,,936,3251,Unspec,,,,,0,,N,5L35MC Mk1,L35,Diesel 2-Stroke,"Small Product Tankers 2-9,999 dwt",,MAN B. & W.,13.5,6,17.62,MAN Energy Solutions,China P.R.,Mexico,270,Product Tankers,12.4
Daeho Sunrise,Chem Parcel Tanker,3749,5808,1996,99.9,In Service,Dae Ho Shipping,Dae Ho Shipping,Sunwoo Tanker,South Korea,,IFO 380,Diesel 2-Stroke,,,,2795,Unspec,,,,,0,,N,5L35MC Mk1,L35,Diesel 2-Stroke,"Small Chemical Tankers 2-9,999 dwt",,MAN B. & W.,13,6.66,16.5,MAN Energy Solutions,Japan,South Korea,1190,Chemical Tankers,11.2
Kite,Product Carrier,4993,7459,1996,99.2,In Service,Eastasia Shipping,Eastasia Shipping,Eastasia Shipping,Cook Islands,,IFO 380,Diesel 4-Stroke,,,,2970,Unspec,,,,,0,,N,9R20,VASA 20,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Wartsila 4-stroke,12.2,7.41,18,Wartsila,Singapore,Singapore,H1022,Product Tankers,15
Swift,Product Carrier,4993,7459,1996,99.21,In Service,Ritz Ship Management,Ritz Ship Management,Ritz Ship Management,Mongolia,,IFO 380,Diesel 4-Stroke,,,,2970,Unspec,,,,,0,,N,9R20,VASA 20,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Wartsila 4-stroke,12.2,7.41,18,Wartsila,Singapore,Singapore,H1023,Product Tankers,15
Lyun Soon 1,Tanker,3074,5403,1995,104.52,Idle,Billion Star Marine,Billion Star Marine,,Sierra Leone,,IFO 380,Diesel 4-Stroke,,,,2942,Unspec,,,,,0,,N,A45,A45,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Akasaka,13.3,6.71,15.2,Akasaka,Japan,Taiwan,2815,Product Tankers,
Diamond 8,Chemical Bulk Tanker,5738,9273,1995,114.02,In Service,Vanguard Ship Mngt,Vanguard Ship Mngt,Vanguard Ship Mngt,Sierra Leone,,IFO 380,Diesel 2-Stroke,,,,3494,IFO 180,,,,,0,,N,6L35MC Mk1,L35,Diesel 2-Stroke,"Small Chemical Tankers 2-9,999 dwt",,MAN B. & W.,13.1,7.86,18.6,MAN Energy Solutions,Japan,Indonesia,460,Chemical Tankers,15.6
Polestar,Chem Parcel Tanker,3868,5499,1997,104.99,In Service,Megaports Shipmgmt,Megaports Shipmgmt,Megaports Shipmgmt,Tuvalu,,IFO 180,Diesel 2-Stroke,,,,3089,Unspec,,,,,0,,N,6UEC37LA,UEC37,Diesel 2-Stroke,"Small Chemical Tankers 2-9,999 dwt",,Mitsubishi,12.6,6.2,16.2,Mitsubishi HI,Japan,Singapore,383,Chemical Tankers,12
Prosper Sunshine,Chem Parcel Tanker,4744,7527,1996,108.02,In Service,Unknown,Unknown,,Tuvalu,,IFO 380,Diesel 2-Stroke,,,,2721,Unspec,,,,,0,,N,5L35MC Mk1,L35,Diesel 2-Stroke,"Small Chemical Tankers 2-9,999 dwt",,MAN B. & W.,13,7.12,18.2,MAN Energy Solutions,Japan,Unknown,2907,Chemical Tankers,11.3
Chem Peace,Chem Parcel Tanker,4744,7537,1996,108.02,In Service,Global Marine SM,Global Marine SM,Chemsea Shipping,Panama,,IFO 380,Diesel 2-Stroke,,,,2721,Unspec,,,,,0,,N,5L35MC Mk1,L35,Diesel 2-Stroke,"Small Chemical Tankers 2-9,999 dwt",,MAN B. & W.,12.5,7.12,18.22,MAN Energy Solutions,Japan,China P.R.,2908,Chemical Tankers,10.5
PVT Dragon,Chem Parcel Tanker,5345,8710,1996,112,In Service,PV TRANS,PetroVietnam,PV TRANS,Vietnam,,IFO 180,Diesel 2-Stroke,,,,3089,Unspec,,,,,0,,N,6UEC37LA,UEC37,Diesel 2-Stroke,"Small Chemical Tankers 2-9,999 dwt",,Mitsubishi,13,7.51,19,Mitsubishi HI,Japan,Vietnam,1640,Chemical Tankers,11.38
Malburg,Product Carrier,3719,5215,1995,113.83,In Service,Regent Worldwide,Regent Worldwide,Regent Worldwide,Moldova,,,Diesel 4-Stroke,,,,2115,,,,,,0,,N,Unknown,,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Soviet,9,4.64,16.58,Soviet,Russia,Cyprus,101,Product Tankers,8.5
Queen Reem,Tanker,5903,8955,1997,115,In Service,Reem Enterprises,Reem Enterprises,Reem Enterprises,Panama,,IFO 380,Diesel 2-Stroke,,,,3354,Unspec,,,,,0,,N,6L35MC Mk1,L35,Diesel 2-Stroke,"Small Product Tankers 2-9,999 dwt",,MAN B. & W.,13.5,7.6,18.2,MAN Energy Solutions,South Korea,Marshall Is.,415,Product Tankers,
Santa Martina,Chemical Bulk Tanker,7153,11150,1998,125.5,In Service,Falzon Group,Falzon Group,Falzon Group,Malta,,IFO 180,Diesel 4-Stroke,,,1296,5204,Unspec,,,,,0,,N,6M32,M32,Diesel 4-Stroke,"Chemical Tankers 10,000+ dwt",,MaK,14.5,7.74,20,Caterpillar,Italy,Malta,1203,Chemical Tankers,
PV Oil Jupiter,Chemical Bulk Tanker,5367,8758,1996,112,In Service,PV Trans Oil,PetroVietnam,PV Trans Oil,Vietnam,,IFO 180,Diesel 2-Stroke,,,900,3089,Unspec,,,,,0,,N,6UEC37LA,UEC37,Diesel 2-Stroke,"Small Chemical Tankers 2-9,999 dwt",,Mitsubishi,13.4,7.5,19,Mitsubishi HI,Japan,Vietnam,1641,Chemical Tankers,17
Erawan 1,Chem Parcel Tanker,3721,5980,1997,104.5,In Service,Pelayaran Sakti,Pelayaran Sakti,Pelayaran Sakti,Indonesia,,IFO 380,Diesel 2-Stroke,,,,3236,Unspec,,,,,0,,N,5L35MC Mk1,L35,Diesel 2-Stroke,"Small Chemical Tankers 2-9,999 dwt",,MAN B. & W.,13,7.04,16.4,MAN Energy Solutions,Japan,Indonesia,338,Chemical Tankers,
Celosia,Chem Parcel Tanker,4751,7477,1997,108.02,In Service,BLT,BLT,BLT,Indonesia,,IFO 380,Diesel 2-Stroke,,,,3111,Unspec,,,,,0,,N,6L35MC Mk1,L35,Diesel 2-Stroke,"Small Chemical Tankers 2-9,999 dwt",,MAN B. & W.,13,7.12,18.2,MAN Energy Solutions,Japan,Indonesia,2946,Chemical Tankers,12
Arahan,Chem Parcel Tanker,5173,8821,1998,114.99,In Service,Jeil International,Jeil International,Jeil International,South Korea,,IFO 380,Diesel 2-Stroke,,,,3882,Unspec,,,,,0,,N,6L35MC Mk5,L35,Diesel 2-Stroke,"Small Chemical Tankers 2-9,999 dwt",,MAN B. & W.,13.6,7.76,18.2,MAN Energy Solutions,Japan,South Korea,396,Chemical Tankers,12.9
Chuang Li,Chemical Bulk Tanker,4950,8110,1998,116.2,In Service,Ocean Grow,Ocean Grow,Ocean Grow,Panama,,IFO 180,Diesel 4-Stroke,,,,2879,Unspec,,,,,0,,N,6M32,M32,Diesel 4-Stroke,"Small Chemical Tankers 2-9,999 dwt",,MaK,13,6.77,16.5,Caterpillar,Netherlands,Taiwan,809,Chemical Tankers,16
PV Oil Venus,Chemical Bulk Tanker,5818,9202,1997,115.44,In Service,PV Trans Oil,PetroVietnam,PV Trans Oil,Vietnam,,IFO 380,Diesel 2-Stroke,,,,3089,,,,,,0,,N,6UEC37LA,UEC37,Diesel 2-Stroke,"Small Chemical Tankers 2-9,999 dwt",,Mitsubishi,12.5,7.7,18.6,Mitsubishi HI,Japan,Vietnam,483,Chemical Tankers,
Marlin 8,Chem Parcel Tanker,3866,6602,1998,105,In Service,Patria Nusa Segara,Patria Nusa Segara,Patria Nusa Segara,Indonesia,,IFO 380,Diesel 2-Stroke,,,,3089,Unspec,,,,,0,,N,6UEC37LA,UEC37,Diesel 2-Stroke,"Small Chemical Tankers 2-9,999 dwt",,Mitsubishi,12.8,6.95,16.8,Mitsubishi HI,Japan,Indonesia,395,Chemical Tankers,11.7
Tour Pomerol,Chem Parcel Tanker,7275,10378,1998,119.9,In Service,Team Tankers,Team Tankers,Team Tankers,Malta,,IFO 380,Diesel 4-Stroke,,,,5276,Unspec,,,,,0,31,N,8L38,38,Diesel 4-Stroke,"Chemical Tankers 10,000+ dwt",,Wartsila 4-stroke,14.5,8.3,19.25,Wartsila,Netherlands,Norway,271,Chemical Tankers,25
Ketaling,Product Carrier,5263,6500,1998,105,In Service,Pertamina,Pertamina,Pertamina,Indonesia,,,Diesel 4-Stroke,,,,2574,Unspec,,,,,0,,N,6M42GT,GT,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Niigata,12,6,18.8,IHI Power Systems,Indonesia,Indonesia,559,Product Tankers,
Oneness,Chem Parcel Tanker,5315,8511,1997,121.35,In Service,Shipman Co Ltd,Shipman Co Ltd,Shipman Co Ltd,South Korea,,IFO 380,Diesel 2-Stroke,,,,3883,Unspec,,,,,0,,N,6L35MC Mk1,L35,Diesel 2-Stroke,"Small Chemical Tankers 2-9,999 dwt",,MAN B. & W.,14,8.03,17.2,MAN Energy Solutions,Japan,South Korea,341,Chemical Tankers,
Anfa,Product Carrier,5281,7076,1998,104.93,In Service,Petrocab,Petrocab,Petrocab,Morocco,,IFO 380,Diesel 4-Stroke,,,,2942,IFO 380,,,,,0,,N,6LH46L,LH46,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Hanshin,12.8,6.53,19,Hanshin,Japan,Morocco,2957,Product Tankers,11.3
Yue You 902,Chem Parcel Tanker,5929,10159,1998,115,In Service,GNG Ocean Shipping,Guangdong Navi Group,GNG Ocean Shipping,Hong Kong,,IFO 380,Diesel 2-Stroke,,,,4192,Unspec,,,,,0,15.9,N,6S35MC Mk4,S35,Diesel 2-Stroke,"Chemical Tankers 10,000+ dwt",,MAN B. & W.,13.5,8.15,18.2,MAN Energy Solutions,South Korea,China P.R.,1019,Chemical Tankers,16.5
Princess Sama,Chemical & Oil Carrier,4623,6996,1999,107,In Service,SFI Marine Services,SFI Marine Services,SFI Marine Services,Palau,,IFO 380,Diesel 2-Stroke,,,,3235,Unspec,,,,,0,,N,5L35MC Mk5,L35,Diesel 2-Stroke,"Small Product Tankers 2-9,999 dwt",,MAN B. & W.,13.2,6.72,18,MAN Energy Solutions,Japan,U.A.E.,2983,Product Tankers,
Katomas,Product Carrier,5263,6608,1999,105,In Service,Pertamina,Pertamina,Pertamina,Indonesia,,,Diesel 4-Stroke,,,,2574,Unspec,,,,,0,,N,6M42GT,GT,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Niigata,12,6,18.8,IHI Power Systems,Indonesia,Indonesia,570,Product Tankers,
Angel 22,Chem Parcel Tanker,5483,8823,1998,112.5,In Service,Winson Shpg Taiwan,Winson Group,Winson Shpg Taiwan,Panama,,IFO 180,Diesel 2-Stroke,,,,3882,Unspec,,,,,0,,N,6L35MC Mk5,L35,Diesel 2-Stroke,"Small Chemical Tankers 2-9,999 dwt",,MAN B. & W.,13.8,7.8,18.8,MAN Energy Solutions,Japan,Hong Kong,128,Chemical Tankers,
Global Ace,Product Carrier,4215,5999,1999,109.6,In Service,Oxalis Shipping,Uyeno Group,Oxalis Shipping,Malaysia,,,Diesel 4-Stroke,,,,2206,Unspec,,,,,0,,N,6LH38L,LH38,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Hanshin,12,5.81,18,Hanshin,Japan,Japan,656,Product Tankers,
Sulphur Garland,Molten Sulphur Carrier,3498,5500,1999,101.05,In Service,Daiichi Tanker,Daiichi Tanker,Daiichi Tanker,Panama,,IFO 380,Diesel 2-Stroke,,,,3235,Unspec,,,,,0,,N,5L35MC Mk5,L35,Diesel 2-Stroke,"Small Misc. Tankers 2-9,999 dwt",,MAN B. & W.,13.2,6.27,16,MAN Energy Solutions,Japan,Japan,135,Spec. Tankers,
B Tigris,Chemical Bulk Tanker,4357,6712,2001,114,In Service,C & P Company,C & P Company,C & P Company,St. Kitts & N.,,IFO 180,Diesel 4-Stroke,,,,3837,Unspec,,,,,0,,N,8M32,M32,Diesel 4-Stroke,"Small Chemical Tankers 2-9,999 dwt",,MaK,14,6.79,16.9,Caterpillar,Turkey,Thailand,28,Chemical Tankers,13
Bnoah,Chem Parcel Tanker,5150,7849,2000,110,In Service,Lodestar Marine,Lodestar Marine,Lodestar Marine,South Korea,,IFO 380,Diesel 2-Stroke,,,,3882,Unspec,,,,,0,,N,6L35MC Mk5,L35,Diesel 2-Stroke,"Small Chemical Tankers 2-9,999 dwt",,MAN B. & W.,13.7,7.21,18.53,MAN Energy Solutions,Japan,South Korea,1211,Chemical Tankers,
Louise,Product Carrier,3491,5080,1999,104.46,In Service,Mammiri Line PT,Mammiri Line PT,Mammiri Line PT,Indonesia,,IFO 380,Diesel 2-Stroke,,,,3089,Unspec,,,,,0,,N,6UEC37LA,UEC37,Diesel 2-Stroke,"Small Product Tankers 2-9,999 dwt",,Mitsubishi,13.7,6.37,15.7,Mitsubishi HI,Japan,Indonesia,622,Product Tankers,10.7
Progress 10,Chem Parcel Tanker,5372,8727,2000,113.98,Repairs,Fortune Ship Mgnt,Fortune Ship Mgnt,,Cook Islands,,IFO 380,Diesel 2-Stroke,,,,3882,Unspec,,,,,0,,N,6L35MC Mk5,L35,Diesel 2-Stroke,"Small Chemical Tankers 2-9,999 dwt",,MAN B. & W.,13.4,7.45,18.2,MAN Energy Solutions,Japan,Singapore,5038,Chemical Tankers,14.6
Sichem Croisic,Chem Parcel Tanker,5214,7721,2001,112,In Service,Team Tankers,Team Tankers,Team Tankers,Malta,,IFO 380,Diesel 4-Stroke,,,,4317,MDO,,,,,0,23,N,9M32C,M32,Diesel 4-Stroke,"Small Chemical Tankers 2-9,999 dwt",,MaK,14,7.36,17,Caterpillar,Norway,Norway,145,Chemical Tankers,
Hira V,Chem Parcel Tanker,4336,6744,2001,113.5,In Service,Veysel Vardal,Veysel Vardal,Veysel Vardal,Malta,,IFO 180,Diesel 2-Stroke,,,1677,3250,MGO,,,,,0,,N,5L35MC6.1,L35,Diesel 2-Stroke,"Small Chemical Tankers 2-9,999 dwt",,MAN B. & W.,13,6.79,16.9,MAN Energy Solutions,Turkey,Turkey,11,Chemical Tankers,13.5
Falesia,Chem Parcel Tanker,3616,4785,2001,99.9,In Service,Elbana di Nav,Elbana di Nav,Elbana di Nav,Italy,,MDO,Diesel 4-Stroke,,,,3016,,,,,,0,,N,9L27/38 HFO,27/38,Diesel 4-Stroke,"Small Chemical Tankers 2-9,999 dwt",,MAN Energy Solutions,14,6.1,15.4,MAN Energy Solutions,Italy,Italy,269,Chemical Tankers,
Success Victory XXXIV,Chem Parcel Tanker,3866,6568,2000,105,In Service,PT Armada Maritime,Soechi Lines,PT Armada Maritime,Indonesia,,IFO 180,Diesel 2-Stroke,,,,3089,Unspec,,,,,0,,N,6UEC37LA,UEC37,Diesel 2-Stroke,"Small Chemical Tankers 2-9,999 dwt",,Mitsubishi,13.7,6.95,16.8,Mitsubishi HI,Japan,Indonesia,508,Chemical Tankers,
Selin D,Chemical Bulk Tanker,4430,6664,2003,113.5,In Service,Marinpet Petrol Deni,Marinpet Petrol Deni,Marinpet Petrol Deni,Malta,,IFO 380,Diesel 2-Stroke,,,1263,3700,Unspec,,,,,0,,N,5S35MC6.1,S35,Diesel 2-Stroke,"Small Chemical Tankers 2-9,999 dwt",,MAN B. & W.,15,6.78,16.9,MAN Energy Solutions,Turkey,Turkey,18,Chemical Tankers,15.3
AT Glory,Chem Parcel Tanker,5090,8301,2000,110,In Service,Winson Tanker,Winson Group,Winson Tanker,Panama,,IFO 380,Diesel 2-Stroke,,,,3089,Unspec,,,,,0,,N,6UEC37LA,UEC37,Diesel 2-Stroke,"Small Chemical Tankers 2-9,999 dwt",,Mitsubishi,13.2,7.46,18.5,Mitsubishi HI,Japan,Hong Kong,1212,Chemical Tankers,
SR Yujin,Chemical Bulk Tanker,3490,5653,2001,109.1,In Service,Transnational Uyeno,Transnational Uyeno,Transnational Uyeno,South Korea,,MDO,Diesel 4-Stroke,,,,2721,Unspec,,,,,0,,N,8L27/38,27/38,Diesel 4-Stroke,"Small Chemical Tankers 2-9,999 dwt",,MAN Energy Solutions,13.7,5.8,16,MAN Energy Solutions,Turkey,Philippines,33,Chemical Tankers,12
Lucy PG,Product Carrier,6688,9974,2001,126.95,In Service,Pritchard-Gordon,Pritchard-Gordon,Pritchard-Gordon,United Kingdom,,,Diesel 4-Stroke,,,,3400,MGO,,,,,0,,N,8M32C,M32,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,MaK,13.5,6.5,19.6,Caterpillar,Netherlands,United Kingdom,519,Product Tankers,
Henrietta PG,Product Carrier,6688,10005,2001,126.95,In Service,Pritchard-Gordon,Pritchard-Gordon,STASCO (Shell),Isle of Man,,,Diesel 4-Stroke,,,,2664,MGO,,,,,0,,N,8M25C,M25,Diesel 4-Stroke,"Handy Products Tankers 10-54,999 dwt",,MaK,12.8,6.5,19.6,Caterpillar,Netherlands,United Kingdom,520,Product Tankers,
Eagle Asia 03,Chem Parcel Tanker,4854,8336,2000,111.5,In Service,VLK Traders (S) Pte,VLK Traders (S) Pte,VLK Traders (S) Pte,Singapore,,IFO 380,Diesel 2-Stroke,,,,3089,Unspec,,,,,0,,N,6UEC37LA,UEC37,Diesel 2-Stroke,"Small Chemical Tankers 2-9,999 dwt",,Mitsubishi,13,7.4,18.4,Mitsubishi HI,Japan,Japan,413,Chemical Tankers,
Naikai Maru No. 1,Chemical & Oil Carrier,3790,4998,2000,103.95,In Service,Naikai Kisen KK,Naikai Kisen KK,Naikai Kisen KK,Japan,,IFO 180,Diesel 2-Stroke,,,,3882,Unspec,,,,,0,,N,6L35MC Mk5,L35,Diesel 2-Stroke,"Small Product Tankers 2-9,999 dwt",,MAN B. & W.,12.5,6.31,16,MAN Energy Solutions,Japan,Japan,622,Product Tankers,
Hai Soon,Product Carrier,3964,6549,2000,107.48,In Service,Hai Soon Diesel,Hai Soon Diesel,Hai Soon Diesel,Singapore,,,Diesel 4-Stroke,,,,2942,Unspec,,,,,0,,N,6LH46L,LH46,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Hanshin,13.2,7.04,16.2,Hanshin,Japan,Singapore,512,Product Tankers,
Alessandro F,Chem Parcel Tanker,3616,4785,2001,99.9,In Service,Elbana di Nav,Elbana di Nav,Elbana di Nav,Italy,,MDO,Diesel 4-Stroke,,,,3060,,,,,,0,,N,9L27/38 HFO,27/38,Diesel 4-Stroke,"Small Chemical Tankers 2-9,999 dwt",,MAN Energy Solutions,14,6.14,15.4,MAN Energy Solutions,Italy,Italy,270,Chemical Tankers,
Ievoli Sprint,Chem Parcel Tanker,4110,5207,2003,99.9,In Service,Marnavi,Marnavi,Marnavi,Italy,,IFO 380,Diesel 4-Stroke,,,1788,3840,Unspec,,,,,0,,N,8L32,32,Diesel 4-Stroke,"Small Chemical Tankers 2-9,999 dwt",,Wartsila 4-stroke,14.5,6.44,15.4,Wartsila,Italy,Italy,273,Chemical Tankers,16
Dnipro 7,Chem Parcel Tanker,1941,2893,1981,81.31,In Service,Intertransgal,Intertransgal,Intertransgal,Ukraine,,IFO 380,Diesel 4-Stroke,,,,1471,,,,,,0,,N,6M453AK,M453,Diesel 4-Stroke,"Small Chemical Tankers 2-9,999 dwt",,MaK,12,5.34,13.39,Caterpillar,Germany,Ukraine,1438,Chemical Tankers,
Bitumen Queen,Asphalt & Bitumen Carrier,2523,4205,1981,93.05,In Service,Global Tankers,Global Tankers,Global Tankers,St. Kitts & N.,,MDO,Diesel 4-Stroke,,,472,1103,Unspec,,,,,0,,N,4R32,VASA 32,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Wartsila 4-stroke,11.5,5.65,13.5,Wartsila,Netherlands,India,400,Product Tankers,6
Fenix,Chemical Unknown Carrier,1141,2110,1968,74.3,In Service,Energy Carriers,Energy Carriers,Energy Carriers,Togo,,IFO 380,Diesel 4-Stroke,,,,809,,,,,,0,,N,6M451AK,M451,Diesel 4-Stroke,"Small Chemical Tankers 2-9,999 dwt",,MaK,11.5,4.84,10.2,Caterpillar,Denmark,United States,124,Chemical Tankers,4
Sea Light,Chem Parcel Tanker,1471,2340,1979,86,In Service,Sea Energy Shipping,Sea Energy Shipping,Sea Energy Shipping,Panama,,MDO,Diesel 4-Stroke,,,,783,Unspec,,,,,0,,N,SBA8M528,M528,Diesel 4-Stroke,"Small Chemical Tankers 2-9,999 dwt",,Deutz,8.5,4,11.7,Wartsila,Germany,Panama,899,Chemical Tankers,3.5
Hae Kwang No. 1,Chem Parcel Tanker,2347,3473,1978,89.01,In Service,Hae Dong Shipping,Hae Dong Shipping,Hae Dong Shipping,South Korea,,IFO 380,Diesel 4-Stroke,,,,2206,Unspec,,,,,0,,N,AH40,AH40,Diesel 4-Stroke,"Small Chemical Tankers 2-9,999 dwt",,Akasaka,10,5.44,13.81,Akasaka,Japan,South Korea,1345,Chemical Tankers,7
Clayton II,Asphalt & Bitumen Carrier,2843,3746,1991,97,In Service,Unique Fidelity,Unique Fidelity,Unique Fidelity,Togo,,IFO 380,Diesel 4-Stroke,,,530,2427,Unspec,,,,,0,,N,A41,A41,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Akasaka,11.5,5.55,15,Akasaka,Japan,Hong Kong,327,Product Tankers,
Eternal Bloom,Chemical Bulk Tanker,1645,2716,1989,84.8,In Service,Unknown,Unknown,,Sierra Leone,,,Diesel 4-Stroke,,,,1323,Unspec,,,,,0,,N,6L28/32A,28/32,Diesel 4-Stroke,"Small Chemical Tankers 2-9,999 dwt",,MAN Energy Solutions,11.5,4.95,12.4,MAN Energy Solutions,South Korea,Unknown,76,Chemical Tankers,
Pioneer Star,Asphalt & Bitumen Carrier,949,1300,1983,68.64,In Service,Standard Maritime S.,Standard Maritime S.,Standard Maritime S.,Tanzania,,,Diesel 4-Stroke,,,,1177,,,,,,0,,N,6EL30,EL30,Diesel 4-Stroke,"Small Product Tankers <2,000 dwt",,Hanshin,13,4.36,10,Hanshin,Japan,U.A.E.,1612,Product Tankers,
Surabaya Bersinar,Asphalt & Bitumen Carrier,696,1266,1986,68.81,In Service,Nasional Aeromic,Nasional Aeromic,Nasional Aeromic,Indonesia,,,Diesel 4-Stroke,,,,1177,,,,,,0,,N,6EL30,EL30,Diesel 4-Stroke,"Small Product Tankers <2,000 dwt",,Hanshin,12,4.06,10.8,Hanshin,Japan,Indonesia,1872,Product Tankers,
Agia Zoni III,Chem Parcel Tanker,1215,1900,1969,77.31,In Service,Agia Zoni Shipping,Agia Zoni Shipping,Agia Zoni Shipping,Greece,,MGO,Diesel 4-Stroke,,,,1140,,,,,,0,,N,Unknown,,Diesel 4-Stroke,"Small Chemical Tankers <2,000",,Werkspoor,11.5,4.8,12.21,Wartsila,Spain,Greece,104,Chemical Tankers,6
Eko 5,Product Carrier,2041,3229,1989,88.6,In Service,Kinetic Shipping,Kinetic Shipping,Kinetic Shipping,Greece,,IFO 380,Diesel 2-Stroke,,,,1309,IFO 380,,,,,0,,N,4S26MC Mk3,S26,Diesel 2-Stroke,"Small Product Tankers 2-9,999 dwt",,MAN B. & W.,12.25,5.49,13.6,MAN Energy Solutions,Japan,Greece,1153,Product Tankers,6
Lena,Edible Oil Carrier,494,1415,1968,72.98,In Service,Unknown N. Korea,Unknown N. Korea,Unknown N. Korea,Unknown,,,Diesel 4-Stroke,,,,809,,,,,,0,,N,6M451AK,M451,Diesel 4-Stroke,"Small Specialised Tankers <2,000 dwt",,MaK,11,3.57,11.49,Caterpillar,Netherlands,North Korea,285,Spec. Tankers,2.5
HD Saturn,Wine Carrier,1843,3141,1975,90.61,In Service,Insung Shipping Co.,Insung Shipping Co.,Insung Shipping Co.,Indonesia,,,Diesel 4-Stroke,,,,2133,,,,,,0,,N,6M551AK,M551,Diesel 4-Stroke,"Small Misc. Tankers 2-9,999 dwt",,MaK,14,5.48,13.5,Caterpillar,Netherlands,South Korea,387,Spec. Tankers,
Jet XIV,Oil Bunkering Tanker,1868,2467,1981,80.88,In Service,Jet Tank Maritime,Jet Tank Maritime,Jet Tank Maritime,Greece,,,Diesel 4-Stroke,,,,1765,,,,,,0,,N,6M453AK,M453,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,MaK,14.1,5.18,13.01,Caterpillar,Norway,Greece,233/46,Product Tankers,8.5
Hanlim Ace,Chemical & Oil Carrier,968,2220,1991,69.75,In Service,I & A Korea,I & A Korea,I & A Korea,South Korea,,IFO 380,Diesel 4-Stroke,,,,1261,,,,,,0,,N,6L28/32,28/32,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,MAN Energy Solutions,13.5,5.15,12,MAN Energy Solutions,South Korea,South Korea,155,Product Tankers,
Praiano,Edible Oil Carrier,1397,2432,1968,88.09,Laid Up,Marnavi,Marnavi,,Italy,,MDO,Diesel 4-Stroke,,,,919,,,,,,0,,N,TBD484-8U,484,Diesel 4-Stroke,"Small Misc. Tankers 2-9,999 dwt",,MWM,13,4.39,11,Caterpillar,Italy,Italy,41,Spec. Tankers,4.5
Soechi Chemical XXI,Chem Parcel Tanker,1436,2235,1986,75.95,In Service,PT Inti Energi Line,Soechi Lines,PT Inti Energi Line,Indonesia,,IFO 380,Diesel 4-Stroke,,,,956,Unspec,,,,,0,,N,A28,A28,Diesel 4-Stroke,"Small Chemical Tankers 2-9,999 dwt",,Akasaka,11,5.11,12.01,Akasaka,Japan,Indonesia,577,Chemical Tankers,3.8
Sinar Johor,Chemical Bulk Tanker,2027,3022,1991,84.3,In Service,Samudera Indonesia,Samudera Indonesia,Samudera Shpg Line,Indonesia,,IFO 380,Diesel 4-Stroke,,,,1912,,,,,,0,,N,A37,A37,Diesel 4-Stroke,"Small Chemical Tankers 2-9,999 dwt",,Akasaka,12,5.53,14,Akasaka,Japan,Indonesia,512,Chemical Tankers,4.8
Penleader,Chemical Unknown Carrier,498,1230,1985,64.39,In Service,Sin Soon Hock Send.,Sin Soon Hock Send.,Sin Soon Hock Send.,Malaysia,,IFO 380,Diesel 4-Stroke,,,,956,,,,,,0,,N,6LUN28,LUN28,Diesel 4-Stroke,"Small Chemical Tankers <2,000",,Hanshin,10.5,4.15,10,Hanshin,Japan,Malaysia,,Chemical Tankers,
