Name,Type,GT,Dwt,Built,LOA (m),Status,Owner,Group Owner,Operator,Flag State,SOx Scrubber Status,Main Engine Fuel Type,Power Type,Total Installed Diesel Cap. (kW),TEU,Auxiliary Engine 1 (mkW),Main Engine 1 (mkW),Main Bunker Fuel Type,Ancillary Engine Fuel Type,Design Speed,Main Consumption at Design Speed (tpd),Ice Class Equivalent (Fi-Sw),Ice_class_level,Price_NB,Ice Class (Ind),Main Engine Model,Main Engine Model Series,Power Type,SFC Vessel Types,OFC Vessel Types,Main Engine Model Designer,Speed (knots),Draught (m),Beam (m),Main Engine Model Designer group,Builder Country/Region,Owner Nationality/Region,Hull No,Fleet Type,Consumption (tpd)
GH Leste,Fully Cellular Container,36087,42454,2010,228.62,In Service,Celsius Shipping,Celsius Shipping,Sealand,Marshall Is.,,IFO 380,Diesel 2-Stroke,,3426,6660,28582,IFO 380,,,,Category II,1,,Y,7RT-flex82C,flex82C,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,Wartsila 2-stroke,23.25,12.2,32.22,CSSC,Germany,Denmark,418,Containerships,110
Vento di Tramontana,Fully Cellular Container,17665,22030,2007,184.01,In Service,Arkas Shipping,Arkas Shipping,Grendi Tarros,Malta,,IFO 380,Diesel 2-Stroke,,1604,3120,13280,IFO 380,,,,Category II,1,,Y,8S50MC-C8.1,S50,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,20,9,24.7,MAN Energy Solutions,Germany,Turkey,542,Containerships,48
Michel A,Fully Cellular Container,17687,22014,2007,183.98,In Service,Arkas Shipping,Arkas Shipping,Arkas Line,Malta,,IFO 380,Diesel 2-Stroke,,1604,3120,13280,IFO 380,,,,Category II,1,,Y,8S50MC-C8.1,S50,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,20,9,24.7,MAN Energy Solutions,Germany,Turkey,543,Containerships,48
Hansa Neuburg,Fully Cellular Container,18326,23296,2010,175.56,In Service,Leonhardt & Blumberg,Leonhardt & Blumberg,Maersk,Liberia,,IFO 180,Diesel 2-Stroke,,1740,3780,16660,,,,,Category II,1,,Y,7S60MC-C8.2,S60,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,20,10.9,27.4,MAN Energy Solutions,China P.R.,Germany,364,Containerships,54
AS Floriana,Fully Cellular Container,15375,18700,2008,166.15,In Service,MPC Container Ships,MPC Group,COSCO Shipping Lines,Madeira,,IFO 380,Diesel 4-Stroke,,1296,6840,11200,,,,,Category II,1,,Y,8L58/64CD,58/64,Diesel 4-Stroke,"Feeder 1-1,999 TEU",,MAN Energy Solutions,19.6,9.5,25,MAN Energy Solutions,China P.R.,Germany,501,Containerships,45
Warnow Beluga,Fully Cellular Container,15375,18700,2008,166.15,In Service,Marlow Navigation,Marlow Navigation,Caribbean Feeder,Antigua & B.,,IFO 380,Diesel 4-Stroke,,1296,5400,11200,,,,,Category II,1,,Y,8L58/64CD,58/64,Diesel 4-Stroke,"Feeder 1-1,999 TEU",,MAN Energy Solutions,19.6,9.5,25,MAN Energy Solutions,China P.R.,Germany,502,Containerships,45
AS Fatima,Fully Cellular Container,15375,18550,2008,166.15,In Service,MPC Container Ships,MPC Group,COSCO Shipping Lines,Madeira,,IFO 380,Diesel 4-Stroke,,1284,5400,11200,,,,,Category II,1,,Y,8L58/64CD,58/64,Diesel 4-Stroke,"Feeder 1-1,999 TEU",,MAN Energy Solutions,19.6,9.5,25,MAN Energy Solutions,China P.R.,Germany,506,Containerships,45
Far East Cheer,Fully Cellular Container,6253,7964,2007,124.5,In Service,Guangdong Tongcheng,Guangdong Tongcheng,Guangdong Tongcheng,Hong Kong,,IFO 380,Diesel 4-Stroke,,599,,3824,,,,,Category II,1,,Y,8PC2.5,PC2,Diesel 4-Stroke,"Feeder 100-1,000",,Pielstick,14,6.46,19.8,MAN Energy Solutions,China P.R.,China P.R.,508,Containerships,15.5
Vita N,Fully Cellular Container,18334,23400,2010,175,In Service,Navios Europe II,Navios Holdings,Sinokor Merchant,Cyprus,,IFO 180,Diesel 2-Stroke,,1740,3960,16660,,,,,Category II,1,,Y,7S60MC-C7.2,S60,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,20.6,10.9,27.4,MAN Energy Solutions,China P.R.,Greece,365,Containerships,65
Tilly Russ,Fully Cellular Container,16162,17350,2010,161.3,In Service,Ernst Russ GmbH,Ernst Russ AG,CMA CGM,Marshall Is.,,IFO 380,Diesel 2-Stroke,,1338,3520,12640,,,,,Category II,1,31,Y,8S50ME-C7.1,S50,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,19.3,9.5,25,MAN Energy Solutions,China P.R.,Germany,2007-796C,Containerships,52
Warnow Master,Fully Cellular Container,17068,21206,2009,180.42,In Service,Marlow Navigation,Marlow Navigation,,Cyprus,,IFO 380,Diesel 4-Stroke,,1496,4950,11200,,,,,Category II,1,,Y,8L58/64,58/64,Diesel 4-Stroke,"Feeder 1-1,999 TEU",,MAN Energy Solutions,19.6,9.5,25,MAN Energy Solutions,China P.R.,Germany,522,Containerships,45
Warnow Chief,Fully Cellular Container,17068,21206,2009,180.42,In Service,Marlow Navigation,Marlow Navigation,X-Press Feeders,Cyprus,,IFO 380,Diesel 4-Stroke,,1496,4950,11200,,,,,Category II,1,,Y,8L58/64,58/64,Diesel 4-Stroke,"Feeder 1-1,999 TEU",,MAN Energy Solutions,19.6,9.5,25,MAN Energy Solutions,China P.R.,Germany,524,Containerships,45
Warnow Perch,Fully Cellular Container,9981,11968,2007,139.1,In Service,Marlow Navigation,Marlow Navigation,,Cyprus,,IFO 380,Diesel 4-Stroke,,998,,9600,IFO 380,,,,Category II,1,,Y,8L48/60B,48/60,Diesel 4-Stroke,"Feeder 100-1,000",,MAN Energy Solutions,18.8,8.8,22.6,MAN Energy Solutions,China P.R.,Germany,508,Containerships,37
Paava,Fully Cellular Container,9981,11979,2008,139.1,In Service,Peter Dohle,Peter Dohle,Admiral Container,Madeira,,IFO 380,Diesel 4-Stroke,,998,1620,9459,IFO 380,,,,Category II,1,,Y,8L48/60B,48/60,Diesel 4-Stroke,"Feeder 100-1,000",,MAN Energy Solutions,18.8,8.8,22.6,MAN Energy Solutions,China P.R.,Germany,509,Containerships,37
Calandra,Fully Cellular Container,35878,39947,2010,212.6,In Service,Buss Shipping,Buss Group,Gold Star Line,Antigua & B.,,IFO 380,Diesel 2-Stroke,,2796,5880,25040,,,,,Category II,1,50,Y,8RT-flex68D,flex68D,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,Wartsila 2-stroke,22.3,12.5,32.2,CSSC,China P.R.,Germany,380,Containerships,93.5
GH Meltemi,Fully Cellular Container,35878,41253,2010,212.59,In Service,Celsius Shipping,Celsius Shipping,Turkon Line,Madeira,,IFO 380,Diesel 2-Stroke,,2758,5880,25040,,,,,Category II,1,50,Y,8RT-flex68D,flex68D,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,Wartsila 2-stroke,22.3,12.5,32.2,CSSC,China P.R.,Denmark,381,Containerships,93.5
Cape Moss,Fully Cellular Container,35878,39947,2011,212.6,In Service,Schoeller Holdings,Schoeller Holdings,MSC,Marshall Is.,,IFO 380,Diesel 2-Stroke,,2758,5880,25040,IFO 380,,,,Category II,1,50,Y,8RT-flex68D,flex68D,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,Wartsila 2-stroke,22.3,12.5,32.2,CSSC,China P.R.,Germany,384,Containerships,93.5
MP The McGinest,Fully Cellular Container,41391,51440,2010,268,In Service,MPF DE,Mangrove Partners,KMTC,Liberia,Fitted,IFO 380,Diesel 2-Stroke,,4498,7560,36160,,,,,Category II,1,,Y,8RTA82,RTA82,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,Wartsila 2-stroke,24.1,12.5,32.25,CSSC,South Korea,United States,S405,Containerships,130
ALS Clivia,Fully Cellular Container,41391,51440,2010,268,In Service,Asiatic Lloyd,Asiatic Lloyd,CMA CGM,Liberia,,IFO 380,Diesel 2-Stroke,,4498,7560,36160,,,,,Category II,1,,Y,8RTA82,RTA82,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,Wartsila 2-stroke,24.1,12.5,32.25,CSSC,South Korea,Germany,S406,Containerships,130
Northern Jamboree,Fully Cellular Container,94419,108828,2010,332.76,In Service,NVA Norddeutsche,NVA Norddeutsche,ONE,Madeira,,IFO 380,Diesel 2-Stroke,,8814,13520,51390,,,,,Category II,1,,Y,10K98ME-C7.2,K98,Diesel 2-Stroke,"Neo-Panamax 8-11,999 TEU",,MAN B. & W.,25.4,14.5,43.2,MAN Energy Solutions,South Korea,Germany,4155,Containerships,258
Hugo Schulte,Fully Cellular Container,38364,47027,2010,239.96,In Service,Thomas Schulte,Thomas Schulte,Maersk,Cyprus,,IFO 380,Diesel 2-Stroke,,3635,8400,31990,,,,,Category II,1,57.5,Y,7K90MC-C6.2,K90,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,23,10.5,32.2,MAN Energy Solutions,China P.R.,Germany,1143,Containerships,130.5
Martha Schulte,Fully Cellular Container,38364,46925,2012,239.48,In Service,Thomas Schulte,Thomas Schulte,CMA CGM,Cyprus,,IFO 380,Diesel 2-Stroke,,3600,8400,31990,,,,,Category II,1,57.5,Y,7K90MC-C6.2,K90,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,23,10.5,32.2,MAN Energy Solutions,China P.R.,Germany,1145,Containerships,130.5
Vienna Express,Fully Cellular Container,93750,103648,2010,335.08,In Service,Hapag-Lloyd Cont,Hapag-Lloyd,Hapag-Lloyd Cont,Germany,,IFO 380,Diesel 2-Stroke,,8749,8000,68640,,,,,Category II,1,130,Y,12K98ME6.2,K98,Diesel 2-Stroke,"Neo-Panamax 8-11,999 TEU",,MAN B. & W.,24.5,14.61,42.8,MAN Energy Solutions,South Korea,Germany,2095,Containerships,250
Nagoya Express,Fully Cellular Container,93750,103646,2010,335.08,In Service,Hapag-Lloyd Cont,Hapag-Lloyd,Hapag-Lloyd Cont,Germany,,IFO 380,Diesel 2-Stroke,,8749,8000,68640,,,,,Category II,1,130,Y,12K98ME6.2,K98,Diesel 2-Stroke,"Neo-Panamax 8-11,999 TEU",,MAN B. & W.,24.5,14.61,42.8,MAN Energy Solutions,South Korea,Germany,2096,Containerships,250
Frankfurt Express,Fully Cellular Container,93750,103994,2010,335.08,In Service,Hapag-Lloyd Cont,Hapag-Lloyd,Hapag-Lloyd Cont,Germany,,IFO 380,Diesel 2-Stroke,,8749,8000,62300,,,,,Category II,1,130,Y,10K98ME7.2,K98,Diesel 2-Stroke,"Neo-Panamax 8-11,999 TEU",,MAN B. & W.,24.5,14.61,42.8,MAN Energy Solutions,South Korea,Germany,2098,Containerships,250
Hansa Offenburg,Fully Cellular Container,18358,23314,2011,175.47,In Service,Leonhardt & Blumberg,Leonhardt & Blumberg,CMA CGM,Liberia,,IFO 380,Diesel 2-Stroke,,1740,4275,16660,,,,,Category II,1,,Y,7S60MC-C8.2,S60,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,20,10.9,27.4,MAN Energy Solutions,China P.R.,Germany,386,Containerships,54
Santa Clara,Fully Cellular Container,85676,93551,2010,299.95,In Service,Hamburg Sud,A.P. Moller,Hamburg Sud,Danish Int'l,,IFO 380,Diesel 2-Stroke,,7154,,45760,MDO,,,,Category II,1,125,Y,8RT-flex96C-B,flex96C,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,Wartsila 2-stroke,22.2,13.5,42.8,CSSC,South Korea,Denmark,4148,Containerships,154
Santa Isabel,Fully Cellular Container,85676,93551,2010,299.95,In Service,Hamburg Sud,A.P. Moller,Hamburg Sud,Danish Int'l,,IFO 380,Diesel 2-Stroke,,7154,,45760,MDO,,,,Category II,1,125,Y,8RT-flex96C-B,flex96C,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,Wartsila 2-stroke,22.2,13.5,42.8,CSSC,South Korea,Denmark,4149,Containerships,154
Santa Catarina,Fully Cellular Container,85676,93592,2011,299.95,In Service,Hamburg Sud,A.P. Moller,Hamburg Sud,Danish Int'l,,IFO 380,Diesel 2-Stroke,,7154,,45760,,,,,Category II,1,125,Y,8RT-flex96C-B,flex96C,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,Wartsila 2-stroke,22.2,13.5,42.8,CSSC,South Korea,Denmark,4150,Containerships,154
Hansa Europe,Fully Cellular Container,38388,47267,2012,239.47,In Service,Leonhardt & Blumberg,Leonhardt & Blumberg,Nile Dutch Africa,Liberia,,IFO 380,Diesel 2-Stroke,,3649,8400,31710,,,,,Category II,1,,Y,7K80ME-C9.2,K80,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,22.7,10.5,32.2,MAN Energy Solutions,China P.R.,Germany,1160,Containerships,100
Hansa Granite,Fully Cellular Container,38388,48200,2014,239.96,In Service,Leonhardt & Blumberg,Leonhardt & Blumberg,CMA CGM,Marshall Is.,,IFO 380,Diesel 2-Stroke,,3649,8400,31710,,,,,Category II,1,,Y,7K80ME-C9.2,K80,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,22.7,10.5,32.2,MAN Energy Solutions,China P.R.,Germany,1162,Containerships,100
Contship Zoe,Fully Cellular Container,9948,13760,2007,148,In Service,Contships Management,Contships Management,CMA CGM,Cyprus,,IFO 380,Diesel 4-Stroke,,1114,1980,9730,,,,,Category II,1,,Y,7L58/64,58/64,Diesel 4-Stroke,"Feeder 1-1,999 TEU",,MAN Energy Solutions,19.5,8.5,23.25,MAN Energy Solutions,China P.R.,Greece,DY-205,Containerships,36
EM Spetses,Fully Cellular Container,18334,23579,2007,175,In Service,Euroseas,Eurobulk,Maersk,Liberia,,IFO 180,Diesel 2-Stroke,,1740,3780,15820,,,,,Category II,1,,Y,7S60MC-C7.1,S60,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,19.5,10.9,27.4,MAN Energy Solutions,China P.R.,Greece,334,Containerships,62
Hua Hang 3,Fully Cellular Container,8766,11200,2007,130.2,In Service,Fujian Huarong,Fujian Huarong,Fujian Huarong,China P.R.,,IFO 380,Diesel 2-Stroke,,878,,6480,,,,,Category II,1,,Y,6S42MC6.1,S42,Diesel 2-Stroke,"Feeder 100-1,000",,MAN B. & W.,16.5,8.3,18,MAN Energy Solutions,China P.R.,China P.R.,HD2005-B04,Containerships,23
APL Salalah,Fully Cellular Container,128929,131358,2012,347.05,In Service,APL,CMA CGM,APL,Singapore,,IFO 380,Diesel 2-Stroke,,10642,10500,68520,,,,,Category II,1,125,Y,12K98ME-C6.2,K98,Diesel 2-Stroke,"Neo-Panamax 8-11,999 TEU",,MAN B. & W.,26,13.5,45.2,MAN Energy Solutions,South Korea,France,4192,Containerships,310
APL Yangshan,Fully Cellular Container,128929,131358,2012,347.05,In Service,APL,CMA CGM,APL,Singapore,,IFO 380,Diesel 2-Stroke,,10642,10500,68520,,,,,Category II,1,125,Y,12K98ME-C6.2,K98,Diesel 2-Stroke,"Neo-Panamax 8-11,999 TEU",,MAN B. & W.,26,13.5,45.2,MAN Energy Solutions,South Korea,France,4193,Containerships,310
APL Barcelona,Fully Cellular Container,128929,131358,2012,347.05,In Service,APL,CMA CGM,APL,Singapore,,IFO 380,Diesel 2-Stroke,,10642,10500,68520,,,,,Category II,1,125,Y,12K98ME-C6.2,K98,Diesel 2-Stroke,"Neo-Panamax 8-11,999 TEU",,MAN B. & W.,26,13.5,45.2,MAN Energy Solutions,South Korea,France,4194,Containerships,310
Xin Qin Zhou,Fully Cellular Container,47917,66903,2012,255.1,In Service,COSCO Shipping Dev,China COSCO Shipping,COSCO Shipping Lines,China P.R.,,IFO 380,Diesel 2-Stroke,,4738,,21910,,,,,Category II,1,69.98,Y,7RT-flex68D,flex68D,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,Wartsila 2-stroke,18,13.5,37.3,CSSC,China P.R.,China P.R.,H1050A,Containerships,82
Xin Zheng Zhou,Fully Cellular Container,47917,67041,2012,255.1,In Service,COSCO Shipping Dev,China COSCO Shipping,COSCO Shipping Lines,China P.R.,,IFO 380,Diesel 2-Stroke,,4738,,21910,,,,,Category II,1,69.98,Y,7RT-flex68D,flex68D,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,Wartsila 2-stroke,18,13.5,37.3,CSSC,China P.R.,China P.R.,H1052A,Containerships,82
Xin Wen Zhou,Fully Cellular Container,47917,66903,2013,255.1,In Service,COSCO Shipping Dev,China COSCO Shipping,COSCO Shipping Lines,China P.R.,,IFO 380,Diesel 2-Stroke,,4738,,21910,,,,,Category II,1,69.98,Y,7RT-flex68D,flex68D,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,Wartsila 2-stroke,18,13.5,37.3,CSSC,China P.R.,China P.R.,H1054A,Containerships,82
Xin Xu Zhou,Fully Cellular Container,47917,66926,2013,255.1,In Service,COSCO Shipping Dev,China COSCO Shipping,COSCO Shipping Lines,China P.R.,,IFO 380,Diesel 2-Stroke,,4738,,21910,,,,,Category II,1,69.98,Y,7RT-flex68D,flex68D,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,Wartsila 2-stroke,18,13,37.3,CSSC,China P.R.,China P.R.,H1055A,Containerships,82
Xin Hui Zhou,Fully Cellular Container,47917,66903,2013,255.1,In Service,COSCO Shipping Dev,China COSCO Shipping,COSCO Shipping Lines,China P.R.,,IFO 380,Diesel 2-Stroke,,4738,,21910,,,,,Category II,1,69.98,Y,7RT-flex68D,flex68D,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,Wartsila 2-stroke,18,13.5,37.3,CSSC,China P.R.,China P.R.,H1057A,Containerships,82
Cornelia I,Fully Cellular Container,54182,63500,2010,294,In Service,Sea Traders,Dynacom Tankers Mgmt,MSC,Liberia,,IFO 380,Diesel 2-Stroke,,5100,7600,45730,IFO 380,,,,Category II,1,,Y,8K98MC6.2,K98,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,25.2,13.5,32.2,MAN Energy Solutions,China P.R.,Greece,H2433,Containerships,166.8
Hansa Falkenburg,Fully Cellular Container,18300,23400,2008,175,In Service,Leonhardt & Blumberg,Leonhardt & Blumberg,Sinokor Merchant,Liberia,,IFO 380,Diesel 2-Stroke,,1740,3762,15820,,,,,Category II,1,,Y,7S60MC-C7.1,S60,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,20,10.9,27.4,MAN Energy Solutions,China P.R.,Germany,341,Containerships,54
Moana Chief,Fully Cellular Container,18358,23305,2011,175,In Service,China Navigation,John Swire & Sons,Pacifica Shipping,New Zealand,,IFO 380,Diesel 2-Stroke,,1740,3762,16660,MDO,,20.6,,Category II,1,,Y,7S60MC-C8.2,S60,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,20,10.9,27.4,MAN Energy Solutions,China P.R.,United Kingdom,376,Containerships,54
Polynesia,Fully Cellular Container,18358,23301,2011,175.41,In Service,Leonhardt & Blumberg,Leonhardt & Blumberg,Polynesian Shpg.,Germany,,IFO 380,Diesel 2-Stroke,,1740,3960,16660,,,,,Category II,1,,Y,7S60MC-C8.2,S60,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,20,10.9,27.4,MAN Energy Solutions,China P.R.,Germany,377,Containerships,54
Nefeli,Fully Cellular Container,18321,23265,2011,175.38,In Service,Cosmoship Management,Cosmoship Management,Sealand,Liberia,,IFO 380,Diesel 2-Stroke,,1740,3540,16660,,,,,Category II,1,,Y,7S60MC-C8.2,S60,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,20,10.85,27.4,MAN Energy Solutions,China P.R.,Greece,387,Containerships,54
Contship Way,Fully Cellular Container,9900,13760,2008,147.78,In Service,Contships Management,Contships Management,Sealand,Cyprus,,IFO 380,Diesel 4-Stroke,,1114,1980,9723,,,,,Category II,1,23,Y,7L58/64,58/64,Diesel 4-Stroke,"Feeder 1-1,999 TEU",,MAN Energy Solutions,19.6,8.5,23.25,MAN Energy Solutions,China P.R.,Greece,DY-208,Containerships,42
Hansa Augsburg,Fully Cellular Container,18300,23400,2008,175,In Service,Leonhardt & Blumberg,Leonhardt & Blumberg,Seaboard Marine,Liberia,,IFO 380,Diesel 2-Stroke,,1740,3762,15820,,,,,Category II,1,,Y,7S60MC-C7.1,S60,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,20,10.9,27.4,MAN Energy Solutions,China P.R.,Germany,336,Containerships,54
New Jersey Trader,Fully Cellular Container,35708,41636,2011,212.51,In Service,Lomar Shipping,Lomar Shipping,Hapag-Lloyd Cont,Malta,,IFO 380,Diesel 2-Stroke,,2758,6720,25040,,,,,Category II,1,50,Y,8RT-flex68D,flex68D,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,Wartsila 2-stroke,22.3,12.5,32.2,CSSC,China P.R.,Greece,404,Containerships,93.5
Cape Marin,Fully Cellular Container,35708,41463,2012,212.6,In Service,Schoeller Holdings,Schoeller Holdings,MSC,Marshall Is.,,IFO 380,Diesel 2-Stroke,,2758,6720,25040,,,,,Category II,1,50,Y,8RT-flex68D,flex68D,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,Wartsila 2-stroke,22.3,12.5,32.2,CSSC,China P.R.,Germany,406,Containerships,93.5
AS Laguna,Fully Cellular Container,9981,11850,2008,139,In Service,MPC Container Ships,MPC Group,Seaboard Trading,Madeira,,IFO 180,Diesel 4-Stroke,,966,1950,6296,,,,,Category II,1,,Y,8L48/60B,48/60,Diesel 4-Stroke,"Feeder 100-1,000",,MAN Energy Solutions,18.8,8.8,22.6,MAN Energy Solutions,China P.R.,Germany,2058,Containerships,37
Northern Discovery,Fully Cellular Container,36007,41977,2008,230.92,In Service,NVA Norddeutsche,NVA Norddeutsche,Hapag-Lloyd Cont,Liberia,,IFO 380,Diesel 2-Stroke,,3534,6160,31990,,,,,Category II,1,,Y,7K90MC-C6.1,K90,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,23.5,12,32.2,MAN Energy Solutions,China P.R.,Germany,1127,Containerships,122
Northern Diamond,Fully Cellular Container,36007,42054,2008,230.92,In Service,NVA Norddeutsche,NVA Norddeutsche,MSC,Liberia,,IFO 380,Diesel 2-Stroke,,3534,6160,31990,,,,,Category II,1,,Y,7K90MC-C6.1,K90,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,23.5,12,32.2,MAN Energy Solutions,China P.R.,Germany,1128,Containerships,122
Yong Yue 7,Fully Cellular Container,6813,8710,2007,132.6,In Service,Zhejiang Yong Yue,Zhejiang Yong Yue,Zhejiang Yong Yue,China P.R.,,IFO 380,Diesel 4-Stroke,,679,,6300,,,,,Category II,1,,Y,7M43,M43,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,17,7.2,19.2,Caterpillar,China P.R.,China P.R.,LT2005-1,Containerships,26.6
MSC Barcelona,Fully Cellular Container,61870,73840,2011,270.4,In Service,Reederei C-P Offen,Reederei C-P Offen,MSC,Liberia,,IFO 380,Diesel 2-Stroke,,5550,5280,42140,,,,,Category II,1,95,Y,7K98MC-C7.2,K98,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,23,13.5,40,MAN Energy Solutions,Romania,Germany,4083,Containerships,150
MSC Coruna,Fully Cellular Container,61870,74505,2011,270.4,In Service,Reederei C-P Offen,Reederei C-P Offen,MSC,Liberia,,IFO 380,Diesel 2-Stroke,,5550,5280,42140,,,,,Category II,1,95,Y,7K98MC-C7.2,K98,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,23,13.5,40,MAN Energy Solutions,Romania,Germany,4086,Containerships,150
Ete N,Fully Cellular Container,35878,41139,2012,212.6,In Service,Navios Europe II,Navios Holdings,Maersk,Liberia,,IFO 380,Diesel 2-Stroke,,2790,6720,25040,,,,,Category II,1,,Y,8RT-flex68D,flex68D,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,Wartsila 2-stroke,22.5,12.5,32.2,CSSC,China P.R.,Greece,393,Containerships,92
Nordic Beijing,Fully Cellular Container,39905,46150,2013,228.2,In Service,Borealis Maritime,Borealis Maritime,Hamburg Sud,Liberia,,IFO 380,Diesel 2-Stroke,,3421,6400,25040,IFO 380,,20.85,,Category II,1,,Y,8RT-flex68D,flex68D,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,Wartsila 2-stroke,22.5,12.5,32.2,CSSC,China P.R.,United Kingdom,395,Containerships,92
Nordic Macau,Fully Cellular Container,39905,46130,2014,228.15,In Service,Guoyu Nordic Shpg,Guoyu Logistics,CMA CGM,Liberia,Pending,IFO 380,Diesel 2-Stroke,,3421,,25040,MDO,,20.85,,Category II,1,,Y,8RT-flex68D,flex68D,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,Wartsila 2-stroke,22.5,12.5,32.2,CSSC,China P.R.,China P.R.,397,Containerships,92
Maliakos,Fully Cellular Container,41391,51310,2012,262.08,In Service,Dioryx Maritime Corp,Dioryx Maritime Corp,SM Line,Liberia,,IFO 380,Diesel 2-Stroke,,4498,,36160,IFO 380,,,,Category II,1,,Y,8RTA82C,RTA82,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,Wartsila 2-stroke,21,12.5,32.25,CSSC,South Korea,Greece,S438,Containerships,79.2
Gulf Barakah,Fully Cellular Container,41391,51440,2012,268,Idle,Gulf Energy Maritime,Gulf Energy Maritime,,Liberia,,IFO 380,Diesel 2-Stroke,,4498,9600,36160,,,,,Category II,1,,Y,8RTA82C,RTA82,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,Wartsila 2-stroke,21,12.5,32.25,CSSC,South Korea,U.A.E.,S439,Containerships,79.2
CSCL Autumn,Fully Cellular Container,116568,121270,2014,335,In Service,COSCO Shipping Dev,China COSCO Shipping,COSCO Shipping Lines,Hong Kong,,IFO 380,Diesel 2-Stroke,,10000,9180,58100,,,,,Category II,1,94.28,Y,10S90ME-C9.2,S90,Diesel 2-Stroke,"Neo-Panamax 8-11,999 TEU",,MAN B. & W.,,14,48.6,MAN Energy Solutions,China P.R.,China P.R.,H1701A,Containerships,
CSCL South China Sea,Fully Cellular Container,116568,121186,2014,335,In Service,COSCO Shipping Dev,China COSCO Shipping,COSCO Shipping Lines,Hong Kong,,IFO 380,Diesel 2-Stroke,,10000,9180,58100,,,,,Category II,1,94.28,Y,10S90ME-C9.2,S90,Diesel 2-Stroke,"Neo-Panamax 8-11,999 TEU",,MAN B. & W.,,14,48.6,MAN Energy Solutions,China P.R.,China P.R.,H1704A,Containerships,
CSCL Bohai Sea,Fully Cellular Container,116603,121824,2014,335.32,In Service,COSCO Shipping Dev,China COSCO Shipping,COSCO Shipping Lines,Hong Kong,,IFO 380,Diesel 2-Stroke,,10000,8910,58100,,,,,Category II,1,94.28,Y,10S90ME-C9.2,S90,Diesel 2-Stroke,"Neo-Panamax 8-11,999 TEU",,MAN B. & W.,,14,48.6,MAN Energy Solutions,China P.R.,China P.R.,C10K 4,Containerships,
Mild Chorus,Fully Cellular Container,9994,13294,2014,147.9,In Service,Shanghai Jinjiang,Shanghai Jinjiang,Shanghai Jinjiang,Hong Kong,,IFO 380,Diesel 2-Stroke,,1100,2310,8730,IFO 380,,,,Category II,1,17.25,Y,6RT-flex48T-D,flex48T,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,Wartsila 2-stroke,,7.3,23.25,CSSC,China P.R.,China P.R.,H2538,Containerships,
