Name,Type,GT,Dwt,Built,LOA (m),Status,Owner,Group Owner,Operator,Flag State,SOx Scrubber Status,Main Engine Fuel Type,Power Type,Total Installed Diesel Cap. (kW),TEU,Auxiliary Engine 1 (mkW),Main Engine 1 (mkW),Main Bunker Fuel Type,Ancillary Engine Fuel Type,Design Speed,Main Consumption at Design Speed (tpd),Ice Class Equivalent (Fi-Sw),Ice_class_level,Price_NB,Ice Class (Ind),Main Engine Model,Main Engine Model Series,Power Type,SFC Vessel Types,OFC Vessel Types,Main Engine Model Designer,Speed (knots),Draught (m),Beam (m),Main Engine Model Designer group,Builder Country/Region,Owner Nationality/Region,Hull No,Fleet Type,Consumption (tpd)
Golden Saguenay,Bulk Carrier,41655,75750,2008,224.9,In Service,Golden Ocean Group,Fredriksen Group,Golden Ocean Group,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,2220,11300,,,,,IC,3,35,Y,5S60MC-C7.1,S60,Diesel 2-Stroke,"Panamax Bulkers 65-99,999 dwt",,MAN B. & W.,14.5,14.15,32.25,MAN Energy Solutions,China P.R.,Norway,1008,Bulkers,41.5
Golden Strength,Bulk Carrier,41655,75744,2009,224.9,In Service,Golden Ocean Group,Fredriksen Group,Golden Ocean Group,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,2220,11300,,,,,IC,3,35,Y,5S60MC-C7.1,S60,Diesel 2-Stroke,"Panamax Bulkers 65-99,999 dwt",,MAN B. & W.,14.3,14.15,32.25,MAN Energy Solutions,China P.R.,Norway,1047,Bulkers,
Golden Suek,Bulk Carrier,41586,74500,2011,224.9,In Service,Golden Ocean Group,Fredriksen Group,Golden Ocean Group,Hong Kong,,IFO 380,Diesel 2-Stroke,,,2280,11900,,,,,IC,3,35.5,Y,5S60MC-C8.2,S60,Diesel 2-Stroke,"Panamax Bulkers 65-99,999 dwt",,MAN B. & W.,14,14.17,32.25,MAN Energy Solutions,India,Norway,P0003,Bulkers,36
Golden Bull,Bulk Carrier,41586,74500,2012,224.9,In Service,Golden Ocean Group,Fredriksen Group,Golden Ocean Group,Hong Kong,,IFO 380,Diesel 2-Stroke,,,2280,11900,,,,,IC,3,35.5,Y,5S60MC-C8.2,S60,Diesel 2-Stroke,"Panamax Bulkers 65-99,999 dwt",,MAN B. & W.,14,14.17,32.25,MAN Energy Solutions,India,Norway,P0004,Bulkers,36
Golden Brilliant,Bulk Carrier,41586,74500,2013,225,In Service,Golden Ocean Group,Fredriksen Group,Golden Ocean Group,Hong Kong,,IFO 380,Diesel 2-Stroke,,,2280,11900,,,,,IC,3,35.5,Y,5S60MC-C8.2,S60,Diesel 2-Stroke,"Panamax Bulkers 65-99,999 dwt",,MAN B. & W.,14,14.17,32.25,MAN Energy Solutions,India,Norway,P0009,Bulkers,36
Golden Amber,Bulk Carrier,41586,74500,2017,224.9,In Service,Golden Ocean Group,Fredriksen Group,Golden Ocean Group,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,2280,11900,,,,,IC,3,35.5,Y,5S60MC-C8.2,S60,Diesel 2-Stroke,"Panamax Bulkers 65-99,999 dwt",,MAN B. & W.,14,14.17,32.25,MAN Energy Solutions,India,Norway,P0010,Bulkers,36
Rio Grita,Bulk Carrier,41218,75378,2014,224.87,In Service,MST - Mineralien,MST - Mineralien,MST - Mineralien,Liberia,,IFO 380,Diesel 2-Stroke,,,1300,9660,,,,,IC,3,32.5,Y,5S60MC-C8.2,S60,Diesel 2-Stroke,"Panamax Bulkers 65-99,999 dwt",,MAN B. & W.,14.25,14.25,32.26,MAN Energy Solutions,China P.R.,Germany,TK0703,Bulkers,
Rio Tamara,Bulk Carrier,41218,75610,2014,224.96,In Service,MST - Mineralien,MST - Mineralien,MST - Mineralien,Liberia,,IFO 380,Diesel 2-Stroke,,,1300,9660,,,,,IC,3,32.5,Y,5S60MC-C8.2,S60,Diesel 2-Stroke,"Panamax Bulkers 65-99,999 dwt",,MAN B. & W.,14.25,14,32.26,MAN Energy Solutions,China P.R.,Germany,TK0704,Bulkers,
Pabal,Bulk Carrier,41213,75378,2012,224.96,In Service,Harren & Partner,Harren & Partner,Harren & Partner,Antigua & B.,,IFO 380,Diesel 2-Stroke,,,1300,9660,,,,,IC,3,32.5,Y,5S60MC-C8.2,S60,Diesel 2-Stroke,"Panamax Bulkers 65-99,999 dwt",,MAN B. & W.,14.25,14,32.26,MAN Energy Solutions,China P.R.,Germany,TK0701,Bulkers,
Pabur,Bulk Carrier,41213,75426,2012,224.96,In Service,Harren & Partner,Harren & Partner,Harren & Partner,Antigua & B.,,IFO 380,Diesel 2-Stroke,,,1300,9660,,,,,IC,3,32.5,Y,5S60MC-C8.2,S60,Diesel 2-Stroke,"Panamax Bulkers 65-99,999 dwt",,MAN B. & W.,14.25,14,32.26,MAN Energy Solutions,China P.R.,Germany,TK0702,Bulkers,
Nordic Olympic,Bulk Carrier,41071,76180,2015,225,In Service,Nordic Bulk Carriers,Pangaea Logistics,Nordic Bulk Carriers,Panama,,IFO 380,Diesel 2-Stroke,,,2424,14280,,,,,IA,5,,Y,6S60ME-C8.2,S60,Diesel 2-Stroke,"Panamax Bulkers 65-99,999 dwt",,MAN B. & W.,,14.43,32.26,MAN Energy Solutions,Japan,United States,10760,Bulkers,
Nordic Oshima,Bulk Carrier,41071,76180,2014,225,In Service,Nordic Bulk Carriers,Pangaea Logistics,Nordic Bulk Carriers,Panama,,IFO 380,Diesel 2-Stroke,,,2424,8127,IFO 380,,,,IA,5,,Y,6S60ME-C8.2,S60,Diesel 2-Stroke,"Panamax Bulkers 65-99,999 dwt",,MAN B. & W.,,14.43,32.26,MAN Energy Solutions,Japan,United States,10758,Bulkers,
Nordic Oasis,Bulk Carrier,41071,75800,2016,225,In Service,Nordic Bulk Carriers,Pangaea Logistics,Nordic Bulk Carriers,Panama,,IFO 380,Diesel 2-Stroke,,,2424,14280,,,,,IA,5,,Y,6S60ME-C8.2,S60,Diesel 2-Stroke,"Panamax Bulkers 65-99,999 dwt",,MAN B. & W.,,14.43,32.26,MAN Energy Solutions,Japan,United States,10761,Bulkers,
Sagar Samrat,Bulk Carrier,41010,76404,2015,224.99,In Service,Tata NYK,Tata NYK,Tata NYK,Singapore,,IFO 380,Diesel 2-Stroke,,,2424,12000,IFO 380,,,,IA,5,,Y,6S60ME-C8.2,S60,Diesel 2-Stroke,"Panamax Bulkers 65-99,999 dwt",,MAN B. & W.,17,14.43,32.26,MAN Energy Solutions,Japan,Singapore,10714,Bulkers,
Nordic Odin,Bulk Carrier,40978,77211,2015,225,In Service,Nordic Bulk Carriers,Pangaea Logistics,Nordic Bulk Carriers,Panama,,IFO 380,Diesel 2-Stroke,,,2424,8127,IFO 380,,,,IA,5,,Y,6S60ME-C8.2,S60,Diesel 2-Stroke,"Panamax Bulkers 65-99,999 dwt",,MAN B. & W.,,14.43,32.26,MAN Energy Solutions,Japan,United States,10759,Bulkers,
NS Yakutia,Bulk Carrier,40972,74559,2013,225,In Service,Novoship (UK) Ltd.,SCF Group,Novoship (UK) Ltd.,Liberia,,IFO 380,Diesel 2-Stroke,,,,12030,IFO 380,,14.5,,IB,4,,Y,6S60MC-C8.2,S60,Diesel 2-Stroke,"Panamax Bulkers 65-99,999 dwt",,MAN B. & W.,13.5,14.1,32.25,MAN Energy Solutions,South Korea,Russia,6117,Bulkers,39.5
NS Energy,Bulk Carrier,40972,74518,2012,225,In Service,Novoship (UK) Ltd.,SCF Group,Novoship (UK) Ltd.,Liberia,,IFO 380,Diesel 2-Stroke,,,,12030,IFO 380,,14.5,,IB,4,,Y,6S60MC-C8.2,S60,Diesel 2-Stroke,"Panamax Bulkers 65-99,999 dwt",,MAN B. & W.,14.5,14.1,32.25,MAN Energy Solutions,South Korea,Russia,6116,Bulkers,46
Nordic Orion,Bulk Carrier,40142,75603,2011,225,In Service,Nordic Bulk Carriers,Pangaea Logistics,Nordic Bulk Carriers,Panama,,IFO 380,Diesel 2-Stroke,,,2241,13560,IFO 380,,,,IA,5,,Y,6S60MC-C7.2,S60,Diesel 2-Stroke,"Panamax Bulkers 65-99,999 dwt",,MAN B. & W.,14.5,14.09,32.26,MAN Energy Solutions,Japan,United States,10557,Bulkers,
Nordic Odyssey,Bulk Carrier,40142,75603,2010,225,In Service,Nordic Bulk Carriers,Pangaea Logistics,Nordic Bulk Carriers,Panama,,IFO 380,Diesel 2-Stroke,,,2241,13560,IFO 380,,,,IA,5,,Y,6S60MC-C7.2,S60,Diesel 2-Stroke,"Panamax Bulkers 65-99,999 dwt",,MAN B. & W.,14.5,14.06,32.26,MAN Energy Solutions,Japan,United States,10556,Bulkers,
New Success,Bulk Carrier,40066,77229,2002,225,In Service,ATL Shipping Ltd.,ATL Shipping Ltd.,ATL Shipping Ltd.,Panama,,IFO 180,Diesel 2-Stroke,,,,11060,IFO 380,,,,IC,3,,Y,7S50MC-C8.1,S50,Diesel 2-Stroke,"Panamax Bulkers 65-99,999 dwt",,MAN B. & W.,14.5,14.27,32.26,MAN Energy Solutions,Japan,China P.R.,3551,Bulkers,35.8
New Pioneer,Bulk Carrier,40066,77195,2002,225,In Service,ATL Shipping Ltd.,ATL Shipping Ltd.,ATL Shipping Ltd.,Panama,,IFO 180,Diesel 2-Stroke,,,,11060,IFO 380,,,,IC,3,,Y,7S50MC-C8.1,S50,Diesel 2-Stroke,"Panamax Bulkers 65-99,999 dwt",,MAN B. & W.,16,14.27,32.26,MAN Energy Solutions,Japan,China P.R.,3552,Bulkers,35.8
Algoma Valour,Bulk Carrier,39568,66187,2005,224.9,In Service,Algoma Shipping,Algoma Central Corp,Algoma Shipping,Bahamas,,IFO 380,Diesel 2-Stroke,,,,7723,,,,,IC,3,,Y,6S60MC6.1,S60,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,14.3,13.83,32.2,MAN Energy Solutions,Ukraine,Canada,502/601,Bulkers,
Wuyi HK,Bulk Carrier,39422,75132,1995,225,In Service,Jiuzhou Shipping,Jiuzhou Shipping,Jiuzhou Shipping,Panama,,IFO 380,Diesel 2-Stroke,,,1680,10812,IFO 380,,,,IC,3,32,Y,5RTA62U,RTA62,Diesel 2-Stroke,"Panamax Bulkers 65-99,999 dwt",,Sulzer,14,14.31,32.24,Sulzer,Denmark,China P.R.,950,Bulkers,31
Peng Li,Bulk Carrier,38919,64508,2013,225,In Service,COSCO Shipping Bulk,China COSCO Shipping,COSCO Shipping Bulk,China P.R.,,IFO 380,Diesel 2-Stroke,,,,12730,,,,,Category II,1,30.6,Y,6S60MC-C7.2,S60,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,,11.7,32.96,MAN Energy Solutions,China P.R.,China P.R.,H3023,Bulkers,
Peng De,Bulk Carrier,38919,64493,2014,225,In Service,COSCO Shipping Bulk,China COSCO Shipping,COSCO Shipping Bulk,China P.R.,,IFO 380,Diesel 2-Stroke,,,,13560,,,,,Category II,1,30.6,Y,6S60MC-C7.2,S60,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,,11.7,32.96,MAN Energy Solutions,China P.R.,China P.R.,H3024,Bulkers,
Nord Neptune,Bulk Carrier,38892,75726,2006,225,In Service,Norden A/S,Norden A/S,Norden A/S,Danish Int'l,,IFO 380,Diesel 2-Stroke,,,1320,11060,IFO 380,,,,IC,3,,Y,7S50MC-C8.1,S50,Diesel 2-Stroke,"Panamax Bulkers 65-99,999 dwt",,MAN B. & W.,14.5,14,32.26,MAN Energy Solutions,Japan,Denmark,1240,Bulkers,31.4
Edfu,Bulk Carrier,38464,71572,1997,223.7,In Service,National Navigation,National Navigation,National Navigation,Egypt,,IFO 380,Diesel 2-Stroke,,,,8701,,,,,Category II,1,3,Y,6S60MC6,S60,Diesel 2-Stroke,"Panamax Bulkers 65-99,999 dwt",,MAN B. & W.,14.3,13.46,32.2,MAN Energy Solutions,Japan,Egypt,4908,Bulkers,
Peng Jin,Bulk Carrier,38384,64541,2013,225,In Service,COSCO Shipping Bulk,China COSCO Shipping,COSCO Shipping Bulk,China P.R.,,IFO 380,Diesel 2-Stroke,,,,13560,,,,,Category II,1,30.6,Y,6S60MC-C7.2,S60,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,,11.7,32.96,MAN Energy Solutions,China P.R.,China P.R.,H3021,Bulkers,
Peng An,Bulk Carrier,38384,64493,2013,225,In Service,COSCO Shipping Bulk,China COSCO Shipping,COSCO Shipping Bulk,China P.R.,,IFO 380,Diesel 2-Stroke,,,,12730,,,,,Category II,1,30.6,Y,6S60MC-C7.2,S60,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,15,11.7,32.96,MAN Energy Solutions,China P.R.,China P.R.,H3022,Bulkers,
Esna,Bulk Carrier,37794,71598,1998,223.7,In Service,National Navigation,National Navigation,National Navigation,Egypt,,IFO 380,Diesel 2-Stroke,,,,8700,,,,,Category II,1,3,Y,6S60MC6,S60,Diesel 2-Stroke,"Panamax Bulkers 65-99,999 dwt",,MAN B. & W.,14.3,13.45,32.2,MAN Energy Solutions,Japan,Egypt,4909,Bulkers,31.5
Wadi Alarab,Bulk Carrier,37550,70114,1995,225,In Service,National Navigation,National Navigation,National Navigation,Egypt,,IFO 380,Diesel 2-Stroke,,,1611,8562,,,,,Category II,1,,Y,6S50MC Mk4,S50,Diesel 2-Stroke,"Panamax Bulkers 65-99,999 dwt",,MAN B. & W.,13.5,13.32,32.2,MAN Energy Solutions,South Korea,Egypt,1097,Bulkers,31.2
Wadi Sudr,Bulk Carrier,37550,70114,1994,225,In Service,National Navigation,National Navigation,National Navigation,Egypt,,IFO 380,Diesel 2-Stroke,,0,1611,8562,IFO 380,,,,Category II,1,,Y,6S50MC Mk4,S50,Diesel 2-Stroke,"Panamax Bulkers 65-99,999 dwt",,MAN B. & W.,13,12.4,32.23,MAN Energy Solutions,South Korea,Egypt,1074,Bulkers,32.5
Orient Loong,Bulk Carrier,37550,70136,1995,225,In Service,Xiamen ITG,Xiamen ITG,Xiamen ITG,Panama,,IFO 380,Diesel 2-Stroke,,,1611,8562,IFO 380,,,,Category II,1,,Y,6S50MC Mk4,S50,Diesel 2-Stroke,"Panamax Bulkers 65-99,999 dwt",,MAN B. & W.,13.9,13.32,32.2,MAN Energy Solutions,South Korea,China P.R.,1090,Bulkers,33
Wadi Alarish,Bulk Carrier,37550,70087,1994,225,In Service,National Navigation,National Navigation,National Navigation,Egypt,,IFO 380,Diesel 2-Stroke,,0,1611,8562,,,,,Category II,1,,Y,6S50MC Mk4,S50,Diesel 2-Stroke,"Panamax Bulkers 65-99,999 dwt",,MAN B. & W.,13.5,13.32,32.23,MAN Energy Solutions,South Korea,Egypt,1067,Bulkers,29
Bon Voyage,Bulk Carrier,37550,70347,1994,225,In Service,Wuhan Prosperous,Wuhan Prosperous,Wuhan Prosperous,Kiribati,,IFO 380,Diesel 2-Stroke,,,1611,8562,IFO 380,,,,ID,2,,Y,6S50MC Mk4,S50,Diesel 2-Stroke,"Panamax Bulkers 65-99,999 dwt",,MAN B. & W.,13.6,13.31,32.2,MAN Energy Solutions,South Korea,China P.R.,1071,Bulkers,30
Wadi Alkarnak,Bulk Carrier,37550,69999,1997,225,In Service,National Navigation,National Navigation,National Navigation,Egypt,,IFO 380,Diesel 2-Stroke,,,1611,8562,IFO 380,,,,Category II,1,,Y,6S50MC Mk4,S50,Diesel 2-Stroke,"Panamax Bulkers 65-99,999 dwt",,MAN B. & W.,13.5,13.32,32.2,MAN Energy Solutions,South Korea,Egypt,1112,Bulkers,31.5
Zhong Hui 68,Bulk Carrier,36983,66168,2014,199.99,In Service,Zhonghui Shpg,Zhonghui Shpg,Zhonghui Shpg,China P.R.,,IFO 380,Diesel 2-Stroke,,,,6780,,,,,Category II,1,,Y,6S50ME-C8.2,S50,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,13,12.5,34.8,MAN Energy Solutions,China P.R.,China P.R.,,Bulkers,
Saga Monal,Open Hatch Carrier,36463,56801,1996,199.9,In Service,Patt Manfield,Patt Manfield,,Hong Kong,,IFO 380,Diesel 2-Stroke,,2247,3015,12154,IFO 380,,,,Category II,1,,Y,6S60MC6,S60,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,16.35,13.5,32.2,MAN Energy Solutions,Japan,Hong Kong,1429,Bulkers,49
Saga Morus,Open Hatch Carrier,36463,56801,1997,199.9,In Service,Patt Manfield,Patt Manfield,,Hong Kong,,IFO 380,Diesel 2-Stroke,,2247,,12154,IFO 380,,,,Category II,1,,Y,6S60MC6,S60,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,16.35,13.5,32.2,MAN Energy Solutions,Japan,Hong Kong,1430,Bulkers,49
Emperor,Bulk Carrier,36355,63411,2015,199.99,In Service,Canadian Forest Nav.,Canadian Forest Nav.,Canadian Forest Nav.,Liberia,,IFO 380,Diesel 2-Stroke,,,,11900,,,,,IC,3,,Y,5S60ME-C8.2,S60,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,14.2,13.3,32.26,MAN Energy Solutions,China P.R.,Canada,38,Bulkers,25.9
Snowy,Bulk Carrier,36355,63516,2015,199.99,In Service,Canadian Forest Nav.,Canadian Forest Nav.,Canadian Forest Nav.,Liberia,,IFO 380,Diesel 2-Stroke,,,,8548,,,,,IC,3,,Y,5S60ME-C8.2,S60,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,14.2,13.3,32.26,MAN Energy Solutions,China P.R.,Canada,39,Bulkers,
Bulk Destiny,Bulk Carrier,34261,59450,2017,199,In Service,Phoenix Bulk,Pangaea Logistics,Phoenix Bulk,Panama,,IFO 380,Diesel 2-Stroke,,,2424,10680,,,,,IC,3,,Y,6S50ME-B9.3,S50,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,13,12.96,32.26,MAN Energy Solutions,Japan,United States,10762,Bulkers,20
Bulk Endurance,Bulk Carrier,34261,59450,2017,199,In Service,Nordic Bulk Carriers,Pangaea Logistics,Nordic Bulk Carriers,Panama,,IFO 380,Diesel 2-Stroke,,,2424,10680,,,,,IC,3,,Y,6S50ME-B9.3,S50,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,,12.96,32.26,MAN Energy Solutions,Japan,United States,10763,Bulkers,
Nord Colorado,Bulk Carrier,34241,60396,2018,199.99,In Service,Norden A/S,Norden A/S,Norden A/S,Singapore,Fitted,IFO 380,Diesel 2-Stroke,,,2550,10680,,,,,IC,3,,Y,6S50ME-B9.3,S50,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,13,12.96,32.26,MAN Energy Solutions,Japan,Denmark,10818,Bulkers,22.6
Nord Everest,Bulk Carrier,34241,60436,2016,199.99,In Service,Norden A/S,Norden A/S,Norden A/S,Singapore,Pending,IFO 380,Diesel 2-Stroke,,,,9480,,,,,IC,3,,Y,6S50ME-B9.3,S50,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,14.5,12.96,32.26,MAN Energy Solutions,Japan,Denmark,10726,Bulkers,25.1
Nord Copper,Bulk Carrier,34241,60396,2018,199.99,In Service,Norden A/S,Norden A/S,Norden A/S,Singapore,Fitted,IFO 380,Diesel 2-Stroke,,,2550,7550,,,,,IC,3,,Y,6S50ME-B9.3,S50,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,14,12.96,32.26,MAN Energy Solutions,Japan,Denmark,10816,Bulkers,
Genoa,Bulk Carrier,34241,60396,2017,199.98,In Service,Eastern Med,Eastern Med,Eastern Med,Malta,,IFO 380,Diesel 2-Stroke,,,2550,10680,,,,,IC,3,,Y,6S50ME-B9.3,S50,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,,12.96,32.26,MAN Energy Solutions,Japan,Greece,10817,Bulkers,
Cristina Masaveu,Cement Carrier,8291,10947,2011,134.2,In Service,Alvargonzalez,Alvargonzalez,Alvargonzalez,Spain,,IFO 380,Diesel 4-Stroke,,,990,6000,Unspec,,,,IA,5,37,Y,6L32,32,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Wartsila 4-stroke,14,7.2,20.5,Wartsila,Spain,Spain,371,Bulkers,
Haaga,Open Hatch Carrier,19955,23650,2018,160,In Service,ESL Shipping,ASPO PLC,ESL Shipping,Finland,,"IFO 380, LNG",Diesel 2-Stroke,,,2000,6950,,,,,IA,5,32,Y,5G45ME-C9.5-GI,G45,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,,10,26,MAN Energy Solutions,China P.R.,Finland,QS25000-2,Bulkers,
Wan Ming,Bulk Carrier,33806,58600,2012,199.98,In Service,Wanming Shipping,Wanming Shipping,Wanming Shipping,China P.R.,,IFO 380,Diesel 2-Stroke,,,,8275,,,,,Category II,1,,Y,6S46MC-C8.2,S46,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,,11.51,34,MAN Energy Solutions,China P.R.,China P.R.,WL11-01,Bulkers,
Chang Hang Jin Hai,Bulk Carrier,33795,58066,2012,199.94,In Service,Shanghai Ming Wah,China Merchants,Shanghai Ming Wah,China P.R.,,IFO 380,Diesel 2-Stroke,,,,9960,,,,,Category II,1,,Y,6S50ME-C8.1,S50,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,,11.7,32.26,MAN Energy Solutions,China P.R.,China P.R.,418-9,Bulkers,
Jia Yu Shan,Bulk Carrier,33738,58054,2015,199.94,In Service,Shanghai Yuanwang,China COSCO Shipping,Shanghai Yuanwang,China P.R.,,IFO 380,Diesel 2-Stroke,,,,9480,,,,,Category II,1,,Y,6S50ME-C8.1,S50,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,,12.8,32.26,MAN Energy Solutions,China P.R.,China P.R.,BH418-2,Bulkers,
Guo Tou 109,Bulk Carrier,33738,58089,2015,199.94,In Service,China SDIC,China SDIC,China SDIC,China P.R.,,IFO 380,Diesel 2-Stroke,,,,9480,,,,,Category II,1,,Y,6S50ME-C8.1,S50,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,,12.8,32.26,MAN Energy Solutions,China P.R.,China P.R.,BH418-1,Bulkers,
Chang Hang Hao Hai,Bulk Carrier,33736,58009,2011,199.94,In Service,Shanghai Ming Wah,China Merchants,Shanghai Ming Wah,China P.R.,,IFO 380,Diesel 2-Stroke,,,1935,9960,,,,,Category II,1,,Y,6S50ME-C8.1,S50,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,,11.7,32.26,MAN Energy Solutions,China P.R.,China P.R.,418-7,Bulkers,
Chang Hang Pu Hai,Bulk Carrier,33736,58044,2012,199.94,In Service,Shanghai Ming Wah,China Merchants,Shanghai Ming Wah,China P.R.,,IFO 380,Diesel 2-Stroke,,,,9960,,,,,Category II,1,,Y,6S50ME-C8.1,S50,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,,11.7,32.26,MAN Energy Solutions,China P.R.,China P.R.,418-11,Bulkers,
Chang Hang Huai Hai,Bulk Carrier,33736,58067,2012,199.94,In Service,Shanghai Ming Wah,China Merchants,Shanghai Ming Wah,China P.R.,,IFO 380,Diesel 2-Stroke,,,,9960,,,,,Category II,1,,Y,6S50ME-C8.1,S50,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,,11.7,32.26,MAN Energy Solutions,China P.R.,China P.R.,418-12,Bulkers,
Chang Hang Run Hai,Bulk Carrier,33736,58032,2012,199.94,In Service,Shanghai Ming Wah,China Merchants,Shanghai Ming Wah,China P.R.,,IFO 380,Diesel 2-Stroke,,,,9960,,,,,Category II,1,,Y,6S50ME-C8.1,S50,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,,11.7,32.26,MAN Energy Solutions,China P.R.,China P.R.,418-10,Bulkers,
Chang Hang Han Hai,Bulk Carrier,33736,58023,2012,199.94,In Service,Shanghai Ming Wah,China Merchants,Shanghai Ming Wah,China P.R.,,IFO 380,Diesel 2-Stroke,,,,9960,,,,,Category II,1,,Y,6S50ME-C8.1,S50,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,,11.7,32.26,MAN Energy Solutions,China P.R.,China P.R.,418-13,Bulkers,
Chang Hang Bin Hai,Bulk Carrier,33736,58002,2012,199.94,In Service,Shanghai Ming Wah,China Merchants,Shanghai Ming Wah,China P.R.,,IFO 380,Diesel 2-Stroke,,,,9960,,,,,Category II,1,,Y,6S50ME-C8.1,S50,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,,11.7,32.26,MAN Energy Solutions,China P.R.,China P.R.,418-14,Bulkers,
Chang Hang Cang Hai,Bulk Carrier,33736,58057,2011,199.94,In Service,Shanghai Ming Wah,China Merchants,Shanghai Ming Wah,China P.R.,,IFO 380,Diesel 2-Stroke,,,645,9960,,,,,Category II,1,,Y,6S50ME-C8.1,S50,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,,11.7,32.26,MAN Energy Solutions,China P.R.,China P.R.,418-6,Bulkers,
Chang Hang Hong Hai,Bulk Carrier,33736,58060,2011,199.94,In Service,Shanghai Ming Wah,China Merchants,Shanghai Ming Wah,China P.R.,,IFO 380,Diesel 2-Stroke,,,,9960,,,,,Category II,1,,Y,6S50ME-C8.1,S50,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,,11.7,32.26,MAN Energy Solutions,China P.R.,China P.R.,418-8,Bulkers,
Sheng Wang Hai,Bulk Carrier,33580,57208,2009,199.99,In Service,China Shpg Haisheng,China Shpg Haisheng,COSCO Shipping Bulk,China P.R.,,IFO 380,Diesel 2-Stroke,,,,8510,,,,,Category II,1,,Y,6S50MC-C8.2,S50,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,14,12.5,32.26,MAN Energy Solutions,China P.R.,China P.R.,409-6,Bulkers,
Jia Cheng Shan,Bulk Carrier,33580,57646,2004,199.99,In Service,COSCO Shipping Bulk,China COSCO Shipping,COSCO Shipping Bulk,China P.R.,,IFO 380,Diesel 2-Stroke,,,,9480,,,,,Category II,1,19,Y,6S50MC-C8.1,S50,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,14,12.5,32.26,MAN Energy Solutions,China P.R.,China P.R.,409-1,Bulkers,
Jia Xin Shan,Bulk Carrier,33580,57133,2004,199.99,In Service,COSCO Shipping Bulk,China COSCO Shipping,COSCO Shipping Bulk,China P.R.,,IFO 380,Diesel 2-Stroke,,,,9480,,,,,Category II,1,19,Y,6S50MC-C8.1,S50,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,14,12.5,32.26,MAN Energy Solutions,China P.R.,China P.R.,409-2,Bulkers,
Jia Yong Shan,Bulk Carrier,33580,57093,2005,199.99,In Service,COSCO Shipping Bulk,China COSCO Shipping,COSCO Shipping Bulk,China P.R.,,IFO 380,Diesel 2-Stroke,,,,8510,,,,,Category II,1,19,Y,6S50MC-C8.1,S50,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,14,12.5,32.26,MAN Energy Solutions,China P.R.,China P.R.,409-3,Bulkers,
